city,area,family_size,male,female,age_lt15,age_15btw25,age_25btw45,age_gt45,no_of_children,occupation,education,no_of_working_members,child_working_below_15,type_of_ration_card,health_card,no_of_deceased_people,no_of_handicapped_people,car,bike,tractor,house,land,gold,monthly_income,government_income,pension_income,private_income,caste,nearest_hospital,nearest_primary_school,nearest_high_school,nearest_college,nearest_university,postal_savings,bank_savings,chit_savings,other_savings,agricultural_status,type_of_building,type_of_water_source,source_of_drinking_water,presence_of_toilet_facility,electricity_connection,television,refrigerator,air_conditioner,heater,fan,computer,electricity_bill,gas_connection,no_of_lic_policies,income_status,cable_connection,internet_connection,poverty_status,latitude,longitude
Prathipadu,Rural,3,1,1,0,1,2,0,2,Farmer,7th Standard Standard,1,0,White,No,1,0,0,1,0,1,1.3,14,9000,0,0,9000,ST,5,3,2,2,45,1000,56000,0,0,Decrease,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,2,0,250,Yes,1,Increased,Yes,No,Poor,17.232100 ,82.226291
Prathipadu,Rural,4,2,2,0,1,3,0,2,Fishing,10th Standard,1,0,White,Yes,0,0,0,1,0,1,1.5,11,8000,0,0,8000,OC,2,3,3,3,45,0,45000,0,0,Decrease,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,3,0,205,Yes,1,Decreased,No,No,Poor,17.232428,82.226355
Prathipadu,Rural,5,3,2,2,1,2,0,3,Carpenter,8th Standard,1,0,White,Yes,0,0,0,1,1,1,1.5,15,7000,0,0,7000,OC,3,1,6,4,56,1000,80000,0,0,Increse,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,4,0,250,Yes,1,Increased,Yes,No,Poor,17.232633,82.226355
Prathipadu,Rural,4,2,2,1,1,2,0,2,Driver,10th Standard,0,0,White,No,0,0,0,1,0,1,1.5,15,9000,9000,0,0,SC,3,4,5,6,55,2500,0,0,0,Increse,Sheds,Tap,Inside,Inside,Yes,1,0,0,0,3,0,256,Yes,1,Remains Same,Yes,No,Poor,17.232909,82.226259
Prathipadu,Rural,6,3,3,2,2,2,0,4,Driver,10th Standard,2,0,White,Yes,0,0,0,1,0,1,1.2,14,7500,0,0,7500,SC,3,4,5,6,23,3000,45000,0,0,Increse,Sheds,Tap,Inside,Inside,Yes,1,0,0,0,4,0,265,Yes,1,Remains Same,Yes,No,Poor,17.232817,82.226495
Prathipadu,Rural,4,2,2,0,2,2,0,2,Fishing,10th Standard,2,0,White,Yes,0,0,0,1,0,1,1.2,15,7000,0,0,7000,ST,3,4,5,6,89,2000,65000,0,0,Increse,Sheds,Tap,Inside,Inside,Yes,0,0,0,0,4,0,225,Yes,1,Remains Same,Yes,No,Poor,17.232725,82.226591
Prathipadu,Rural,4,2,3,0,2,1,1,2,Farmer,8th Standard,2,0,White,Yes,0,1,0,1,0,1,0,14,9000,0,0,9000,OC,2,4,4,5,65,3000,0,0,0,Increse,Sheds,Bore,Inside,Inside,No,1,0,0,0,3,0,240,Yes,1,Increased,Yes,No,Poor,17.232489,82.226570 
Prathipadu,Rural,3,1,2,1,1,1,0,1,Farmer,10th Standard,1,0,White,No,0,1,0,1,0,1,0,11,8000,0,0,8000,SC,3,5,3,4,23,2500,36000,0,0,Decrease,Sheds,Bore,Outside,Inside,No,0,0,0,0,2,0,160,Yes,1,Decreased,Yes,No,Poor,17.232284,82.226559
Prathipadu,Rural,4,2,2,1,1,2,0,2,Carpenter,7th Standard,1,0,White,Yes,0,0,0,1,0,1,0.5,10,9000,0,0,9000,SC,5,3,4,5,56,0,85000,0,0,Increse,Sheds,Bore,Outside,Inside,Yes,1,0,0,0,3,0,260,Yes,1,Increased,Yes,No,Poor,17.232120 ,82.226512
Prathipadu,Rural,3,1,2,1,0,1,1,1,Farmer,10th Standard,1,0,White,Yes,1,0,0,1,0,1,1.5,10,8000,8000,0,0,OC,3,5,3,11,50,0,45000,0,0,Increse,Sheds,Tap,Outside,Inside,Yes,0,0,0,0,3,0,300,Yes,1,Remains Same,Yes,No,Poor,17.232110 ,82.226774
Prathipadu,Rural,4,2,1,0,3,0,0,1,Driver,Intermediate,1,1,White,No,1,1,0,1,0,1,1,12,9000,9000,0,0,BC,3,5,6,5,55,0,85000,0,0,Decrease,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,4,0,300,Yes,1,Remains Same,Yes,No,Poor,17.232018,82.225175
Prathipadu,Rural,3,2,2,0,2,1,1,2,Farmer,10th Standard,2,0,White,Yes,0,,0,1,0,1,1,1,9000,0,0,9000,OC,2,5,5,6,45,0,78000,0,0,Decrease,Sheds,Tap,Outside,Inside,Yes,0,0,0,0,3,0,250,Yes,1,Increased,Yes,No,Poor,17.23489,82.225272
Prathipadu,Rural,4,1,2,0,1,2,0,1,Business,10th Standard,2,0,White,No,0,1,0,1,0,1,1,12,8000,0,0,8000,OC,3,2,3,6,45,0,0,0,0,Increse,Sheds,Tap,Inside,Inside,Yes,1,1,0,0,4,0,205,Yes,1,Remains Same,Yes,No,Poor,17.232284,82.225240 
Prathipadu,Rural,4,2,2,0,1,1,2,2,Business,10th Standard,1,0,White,Yes,0,0,0,1,0,1,1,1,8000,0,0,8000,BC,3,1,5,6,45,0,56000,0,0,Increse,Sheds,Bore,Outside,Inside,Yes,1,0,0,0,3,0,250,Yes,1,Decreased,Yes,No,Poor,17.232069,82.225604
Prathipadu,Rural,3,2,2,1,1,1,1,2,Farmer,8th Standard,2,0,White,Yes,0,1,0,1,0,1,1,13,7000,0,7000,0,BC,3,5,6,4,55,0,45000,0,0,Decrease,Sheds,Tap,Inside,Inside,Yes,0,0,0,0,2,0,256,Yes,1,Remains Same,Yes,No,Poor,17.232336,82.225690 
Rajahmundry,Rural,4,1,1,0,1,2,0,2,Leather Work,Graduation,1,0,White,No,0,0,0,1,0,1,1,6,7000,0,0,7000,ST,5,3,2,2,45,0,25000,0,0,Increse,Sheds,Bore,Outside,Inside,Yes,0,0,0,0,2,0,265,Yes,1,Remains Same,Yes,No,Poor,17.033869,81.804926
Rajahmundry,Urban,6,3,3,2,2,2,0,1,Farmer,Intermediate,1,0,White,Yes,0,0,0,1,0,1,0,60,14000,0,0,14000,OC,4,1,1,6,11,0,0,0,0,Remains Same,Single Floor,Tap,Inside,Inside,Yes,0,0,0,0,3,0,205,Yes,0,Remains Same,No,No,Middle,17.03338,81.80528
Rajahmundry,Rural,4,2,2,0,2,2,0,1,Farmer,Intermediate,1,0,White,No,0,0,0,1,0,1,0,20,14000,0,0,14000,OC,4,1,1,3,11,0,56000,0,0,Remains Same,Single Floor,Bore,Inside,Inside,Yes,1,1,1,0,4,0,250,Yes,0,Increased,Yes,No,Poor,17.033179,81.807014
Rajahmundry,Urban,4,2,3,0,2,1,1,2,Teacher,Graduation,2,0,White,No,0,0,0,1,0,1,1,11,30000,0,0,30000,BC,4,5,7,11,10,0,45000,0,0,Decrease,Single Floor,Bore,Inside,Inside,Yes,0,0,0,0,4,0,256,Yes,1,Remains Same,No,No,Middle,17.033643,81.808577
Rajahmundry,Rural,3,1,2,1,1,1,0,0,Fishing,Graduation,1,0,White,No,0,1,0,1,0,0,0,0,20000,0,0,20000,SC,5,6,8,12,11,0,25000,0,0,Remains Same,Shed,Bore,Outside,Inside,Yes,1,1,0,0,3,0,265,Yes,0,Remains Same,Yes,No,Poor,17.031885,81.810126
Rajahmundry,Urban,4,2,2,1,1,2,0,2,Farmer,Graduation,1,0,White,No,0,0,0,1,0,0,0,25,12000,0,0,12000,SC,3,1,3,12,11,0,100000,0,0,Remains Same,Single Floor,Tap,Outside,Outside,Yes,1,1,0,0,2,0,225,Yes,0,Remains Same,Yes,No,Poor,17.036167,81.808839
Rajahmundry,Rural,3,1,2,1,0,1,1,3,Farmer,Graduation,1,0,White,Yes,0,0,1,1,0,0,1,15,10000,0,0,10000,BC,1,5,5,10,21,0,0,0,0,Remains Same,Single Floor,Tap,Inside,Inside,Yes,1,1,0,0,4,0,240,Yes,1,Remains Same,Yes,No,Middle,17.035401,81.810192
Rajahmundry,Rural,4,2,1,0,3,0,0,3,Driver,6th Standard,1,0,White,No,0,0,0,0,0,1,0,13,36000,0,12000,24000,OC,4,1,2,6,10,0,46000,0,0,Remains Same,Single Floor,Tap,Inside,Outside,Yes,1,1,0,0,4,0,160,Yes,0,Remains Same,Yes,No,Poor,17.035878,81.811558
Rajahmundry,Rural,5,3,2,1,2,2,0,3,Teacher,SSC,1,0,White,No,0,0,0,1,0,1,0,10,7000,0,0,7000,OC,4,3,3,6,10,0,95000,0,0,Remains Same,Single Floor,Tap,Inside,Inside,Yes,1,0,0,0,2,0,110,Yes,0,Remains Same,Yes,No,Poor,17.036305,81.811387
Rajahmundry,Urban,4,1,3,1,1,2,0,2,Carpenter,SSC,1,0,White,No,0,0,0,0,0,1,0,13,7000,0,0,7000,BC,4,1,1,6,10,0,95000,0,0,Decrease,Shed,Tap,Outside,Outside,No,0,0,0,1,3,1,200,Yes,0,Remains Same,No,No,Poor,17.03623,81.81056
Rajahmundry,Rural,3,1,2,1,0,2,0,3,Driver,Graduation,1,0,White,Yes,0,0,0,1,0,1,1,45,8000,0,0,8000,OC,2,3,5,8,21,0,0,0,0,Remains Same,Single Floor,Tap,Inside,Inside,Yes,1,0,0,0,3,1,150,Yes,0,Remains Same,Yes,No,Middle,17.03623,81.809627
Rajahmundry,Rural,3,2,1,1,0,2,0,2,Driver,Graduation,1,o,White,No,0,0,0,1,0,0,1,23,8000,0,0,8000,BC,2,6,5,3,21,0,80000,0,0,Remains Same,Single Floor,Bore,Outside,Inside,Yes,0,0,0,0,2,0,100,Yes,0,Remains Same,No,No,Poor,17.037272,81.809535
Rajahmundry,Urban,4,2,2,0,2,1,1,1,Carpenter,Intermediate,1,0,White,Yes,0,0,0,1,0,1,1,15,9000,0,0,9000,OC,3,1,3,12,11,0,90000,0,0,Remains Same,Single Floor,Bore,Inside,Inside,Yes,1,0,0,0,2,0,50,Yes,2,Remains Same,Yes,No,Middle,17.037084,81.808918
Rajahmundry,Rural,3,2,1,1,2,0,0,1,Business,Intermediate,1,0,White,No,0,0,0,1,0,1,0,20,9000,0,0,9000,OC,4,1,1,3,11,0,60000,0,0,Remains Same,Single Floor,Bore,Inside,Inside,Yes,0,1,0,0,2,0,30,Yes,0,Increased,No,No,Poor,17.03623,81.810533
Rajahmundry,Rural,4,2,2,0,2,1,1,1,Driver,Graduation,1,0,White,No,0,0,0,1,0,0,0,10,9000,0,0,9000,SC,3,8,2,12,11,0,0,0,0,Remains Same,Single Floor,Bore,Outside,Inside,Yes,1,0,0,0,1,1,50,Yes,0,Remains Same,Yes,No,Middle,17.035351,81.809627
Rajahmundry,Urban,3,2,1,1,2,0,0,2,Business,Graduation,1,0,White,No,0,0,0,1,0,0,0,25,10000,0,0,10000,SC,3,1,5,12,21,0,45000,0,0,Remains Same,Single Floor,Tap,Outside,Outside,Yes,1,0,0,0,2,0,100,Yes,0,Remains Same,Yes,No,Poor,17.034886,81.809653
Rajahmundry,Rural,6,4,2,1,2,2,1,1,Business,Intermediate,1,0,White,No,0,0,0,1,0,0,0,8,10000,10000,0,10000,OC,2,6,5,3,21,0,80000,3000,0,Remains Same,Single Floor,Bore,Outside,Inside,Yes,0,0,0,0,2,0,60,Yes,0,Remains Same,No,No,Poor,17.035075,81.811544
Rajahmundry,Rural,5,3,2,1,2,2,0,1,Farmer,Graduation,2,0,White,Yes,0,1,0,1,0,0,1,35,11000,11000,0,0,OC,2,3,5,10,31,0,0,0,0,Remains Same,Single Floor,Tap,Inside,Inside,Yes,0,0,0,0,1,0,30,Yes,1,Remains Same,No,No,Middle,17.037548,81.811597
Rajahmundry,Rural,4,2,2,0,2,1,1,1,Driver,SSC,1,0,White,Yes,1,0,0,1,0,1,1,60,24000,0,0,24000,BC,4,2,6,5,10,0,0,0,0,Remains Same,Single Floor,Bore,Inside,Inside,Yes,1,1,0,0,3,1,110,Yes,0,Remains Same,Yes,Yes,Middle,17.037799,81.81056
Rajahmundry,Rural,3,2,1,1,2,0,0,1,Business,SSC,1,0,White,Yes,0,1,0,1,0,1,0,30,18000,0,0,18000,BC,5,3,3,6,10,0,80000,0,0,Increase,Single Floor,Tap,Outside,Inside,Yes,1,1,0,0,2,0,120,Yes,0,Remains Same,Yes,Yes,Middle,17.035276,81.812372
Rajahmundry,Rural,6,4,2,1,2,2,1,3,Carpenter,SSC,2,0,White,Yes,0,0,0,1,0,1,0,80,24000,0,6000,18000,OC,1,1,1,4,15,0,35000,0,0,Remains Same,Shed,Tap,Outside,Inside,Yes,1,0,0,0,3,0,120,Yes,1,Remains Same,Yes,Yes,Middle,17.035037,81.811544
Rajahmundry,Rural,5,3,2,1,2,2,0,3,Carpenter,Graduation,1,0,No,Yes,1,0,0,0,0,1,1,35,14000,0,0,14000,SC,3,2,3,8,15,0,35000,0,0,Increase,Second Floor,Tap,Outside,Outside,Yes,0,0,0,0,1,0,35,Yes,0,Remains Same,No,No,Middle,17.0352,81.811807
Rajahmundry,Rural,4,2,2,1,1,2,0,2,Carpenter,Graduation,1,0,White,Yes,0,0,1,1,0,1,1,90,30000,0,0,30000,OC,4,2,4,4,15,0,25000,0,0,Increase,Shed,Bore,Inside,Inside,Yes,1,1,1,0,2,1,250,Yes,1,Increased,Yes,Yes,Middle,17.035602,81.811781
Rajahmundry,Rural,4,1,3,1,1,2,0,2,Farmer,Intermediate,1,0,White,Yes,0,0,1,1,0,1,1,80,30000,0,0,30000,OC,4,2,2,6,11,0,0,0,0,Remains Same,Second Floor,Bore,Inside,Inside,Yes,1,1,1,0,2,1,250,Yes,2,Increased,Yes,Yes,Middle,17.035929,81.811768
Rajahmundry,Rural,5,2,3,1,2,2,0,3,Business,SSC,1,0,White,Yes,0,0,0,1,0,1,0,60,20000,0,0,20000,SC,3,3,2,6,10,0,95000,0,0,Decrease,Single Floor,Tap,Outside,Inside,Yes,0,0,0,0,2,0,50,Yes,1,Decreased,No,Yes,Poor,17.03628,81.8114
Rajahmundry,Rural,4,2,2,2,0,2,0,2,Business,Intermediate,1,0,White,Yes,0,0,0,1,1,1,0,55,12000,0,0,12000,BC,4,2,4,7,11,0,0,0,0,Remains Same,Single Floor,Tap,Outside,Outside,Yes,0,0,0,0,2,0,30,Yes,0,Remains Same,No,Yes,Poor,17.036368,81.811702
Rajahmundry,Rural,3,1,2,1,0,2,0,1,Carpenter,Intermediate,1,0,No,Yes,0,0,0,1,0,1,1,30,10000,0,0,10000,OC,5,3,5,8,15,0,60000,0,0,Remains Same,Single Floor,Tap,Outside,Inside,Yes,0,0,0,0,1,1,50,Yes,0,Remains Same,Yes,Yes,Poor,17.036707,81.811689
Rajahmundry,Rural,3,2,1,1,2,0,0,1,Driver,Intermediate,1,0,White,No,0,0,0,1,0,1,0,20,9000,0,0,9000,OC,4,1,1,3,11,0,60000,0,0,Remains Same,Single Floor,Bore,Inside,Inside,Yes,0,1,0,0,2,0,30,Yes,0,Increased,No,No,Poor,17.03672,81.811348
Rajahmundry,Rural,4,2,2,0,2,1,1,1,Business,Graduation,1,0,White,No,0,0,0,1,0,0,0,10,9000,0,0,9000,SC,3,8,2,12,11,0,0,0,0,Remains Same,Single Floor,Bore,Outside,Inside,Yes,1,0,0,0,1,1,50,Yes,0,Remains Same,Yes,No,Middle,17.037134,81.811623
Rajahmundry,Urban,3,2,1,1,2,0,0,2,Farmer,Graduation,1,0,White,No,0,0,0,1,0,0,0,25,10000,0,0,10000,SC,3,1,5,12,21,0,45000,0,0,Remains Same,Single Floor,Tap,Outside,Outside,Yes,1,0,0,0,2,0,100,Yes,0,Remains Same,Yes,No,Poor,17.037548,81.811636
Rajahmundry,Rural,6,4,2,1,2,2,1,1,Farmer,Intermediate,1,0,White,No,0,0,0,1,0,0,0,8,10000,10000,0,10000,OC,2,6,5,3,21,0,80000,3000,0,Remains Same,Single Floor,Bore,Outside,Inside,Yes,0,0,0,0,2,0,60,Yes,0,Remains Same,No,No,Poor,17.037837,81.810546
Rajahmundry,Rural,5,3,2,1,2,2,0,1,Driver,Graduation,2,0,White,Yes,0,1,0,1,0,0,1,35,11000,11000,0,0,OC,2,3,5,10,31,0,0,0,0,Remains Same,Single Floor,Tap,Inside,Inside,Yes,0,0,0,0,1,0,30,Yes,1,Remains Same,No,No,Middle,17.037335,81.808892
Rajahmundry,Rural,4,2,2,0,2,1,1,1,Driver,SSC,1,0,White,Yes,1,0,0,1,0,1,1,60,24000,0,0,24000,BC,4,2,6,5,10,0,0,0,0,Remains Same,Single Floor,Bore,Inside,Inside,Yes,1,1,0,0,3,1,110,Yes,0,Remains Same,Yes,Yes,Middle,17.035238,81.812411
Rajahmundry,Rural,3,2,1,1,2,0,0,1,Fishing,SSC,1,0,White,Yes,0,1,0,1,0,1,0,30,18000,0,0,18000,BC,5,3,3,6,10,0,80000,0,0,Increase,Single Floor,Tap,Outside,Inside,Yes,1,1,0,0,2,0,120,Yes,0,Remains Same,Yes,Yes,Middle,17.034911,81.812398
Rajahmundry,Rural,6,4,2,1,2,2,1,3,Carpenter,SSC,2,0,White,Yes,0,0,0,1,0,1,0,80,24000,0,6000,18000,OC,1,1,1,4,15,0,35000,0,0,Remains Same,Shed,Tap,Outside,Inside,Yes,1,0,0,0,3,0,120,Yes,1,Remains Same,Yes,Yes,Middle,17.034284,81.811531
Rajahmundry,Rural,5,3,2,1,2,2,0,3,Driver,Graduation,1,0,No,Yes,1,0,0,0,0,1,1,35,14000,0,0,14000,SC,3,2,3,8,15,0,35000,0,0,Increase,Second Floor,Tap,Outside,Outside,Yes,0,0,0,0,1,0,35,Yes,0,Remains Same,No,No,Middle,17.033737,81.811492
Rajahmundry,Rural,3,2,1,0,3,0,0,1,Fishing,10th Standard,1,1,White,No,1,0,0,1,0,1,0.5,10,8500,0,0,8500,BC,3,5,6,5,55,0,78000,0,0,Increse,Sheds,Bore,Outside,Inside,Yes,0,0,0,0,2,0,220,Yes,1,Decreased,Yes,No,Poor,17.033769,81.811814
Rajahmundry,Rural,4,2,2,0,2,1,1,2,Farmer,8th Standard,2,0,White,No,1,0,0,1,0,1,1,10,9000,9000,0,0,OC,2,5,5,6,45,0,90000,0,0,Decrease,Sheds,Tap,Inside,Inside,Yes,1,0,0,0,3,0,200,Yes,1,Remains Same,Yes,No,Poor,17.033047,81.808984
Rajahmundry,Rural,3,1,2,0,1,2,0,1,Farmer,Graduation,2,0,White,Yes,0,0,0,1,0,1,1.5,10,8000,0,0,8000,OC,3,2,3,6,45,0,55000,0,0,Increse,Sheds,Tap,Inside,Inside,Yes,1,0,0,0,3,0,200,Yes,1,Remains Same,Yes,No,Poor,17.032808,81.809522
Rajahmundry,Rural,4,2,2,0,1,1,2,2,Carpenter,10th Standard,1,0,White,Yes,0,0,0,1,0,1,1,12,9500,0,0,9500,BC,3,1,5,6,45,0,120000,0,0,Decrease,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,3,0,300,Yes,1,Remains Same,Yes,No,Poor,17.032733,81.809378
Rajahmundry,Rural,4,2,2,1,1,1,1,2,Teacher,10th Standard,2,0,White,Yes,0,0,0,1,0,1,1.2,13,8000,8000,0,0,BC,3,5,6,4,55,0,38000,0,0,Decrease,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,3,0,300,Yes,1,Decreased,Yes,No,Poor,17.033172,81.808143
Rajahmundry,Rural,3,1,1,0,1,2,0,2,Driver,7th Standard Standard,1,0,White,No,1,0,0,1,0,1,1.3,14,9000,0,0,9000,ST,5,3,2,2,45,1000,56000,0,0,Decrease,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,2,0,250,Yes,1,Increased,Yes,No,Poor,17.032526,81.806193
Rajahmundry,Rural,4,2,2,0,1,3,0,2,Teacher,10th Standard,1,0,White,Yes,0,0,0,1,0,1,1.5,11,8000,0,0,8000,OC,2,3,3,3,45,0,45000,0,0,Decrease,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,3,0,205,Yes,1,Decreased,No,No,Poor,17.032356,81.806239
Rajahmundry,Rural,5,3,2,2,1,2,0,3,Driver,8th Standard,1,0,White,Yes,0,0,0,1,1,1,1.5,15,7000,0,0,7000,OC,3,1,6,4,56,1000,80000,0,0,Increse,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,4,0,250,Yes,1,Increased,Yes,No,Poor,17.032136,81.806259
Rajahmundry,Rural,4,2,2,1,1,2,0,2,Driver,10th Standard,0,0,White,No,0,0,0,1,0,1,1.5,15,9000,9000,0,0,SC,3,4,5,6,55,2500,0,0,0,Increse,Sheds,Tap,Inside,Inside,Yes,1,0,0,0,3,0,256,Yes,1,Remains Same,Yes,No,Poor,17.031904,81.806305
Rajahmundry,Rural,4,2,2,0,2,2,0,3,Driver,Graduation,2,0,White,Yes,0,0,0,1,0,1,1,60,18000,0,0,18000,OC,4,1,1,6,11,0,55000,0,0,Remains Same,Single Floor,Tap,Inside,Inside,Yes,0,0,0,0,2,0,120,Yes,0,Remains Same,No,No,Middle,17.031703,81.806357
Rajahmundry,Rural,3,2,3,0,2,1,1,2,Farmer,Graduation,1,0,White,No,0,0,0,1,0,0,0,25,24000,0,0,24000,SC,3,1,5,12,21,2000,60000,0,0,Remains Same,Single Floor,Tap,Outside,Outside,Yes,1,1,0,1,2,0,220,Yes,0,Remains Same,Yes,No,Poor,17.031559,81.806357
Rajahmundry,Rural,4,1,2,1,1,1,0,2,Business,Graduation,3,0,White,Yes,0,0,0,1,0,1,1,50,18000,0,0,18000,BC,5,6,6,9,21,1500,55000,0,0,Remains Same,Double Floor,Tap,Inside,Inside,Yes,1,1,0,0,3,0,200,Yes,2,Increased,Yes,No,Middle,17.031383,81.80637
Rajahmundry,Rural,4,1,2,1,0,1,1,1,Driver,8th Standard,1,0,White,No,1,0,0,1,1,1,1,10,12000,12000,0,0,OC,3,3,3,11,10,1000,90000,0,0,Increase,Shed,Bore,Inside,Inside,No,1,0,0,0,4,0,250,Yes,0,Increased,Yes,Yes,Middle,17.031257,81.806364
Rajahmundry,Rural,4,1,3,1,1,2,0,3,Business,Graduation,1,0,White,Yes,0,0,0,1,0,1,1,15,24000,0,4000,20000,BC,3,1,3,12,11,0,80000,0,0,Remains Same,Single Floor,Bore,Outside,Inside,Yes,1,0,0,0,2,1,250,Yes,1,Remains Same,Yes,No,Middle,17.031069,81.806324
Rajahmundry,Rural,5,2,3,1,2,2,0,0,Farmer,Graduation,2,0,White,Yes,0,0,0,1,0,1,1,30,14000,0,0,14000,BC,3,1,3,12,11,0,90000,0,0,Increase,Single Floor,Bore,Inside,Inside,Yes,1,0,0,0,2,0,30,Yes,3,Increased,Yes,No,Middle,17.031082,81.806062
Rajahmundry,Rural,3,1,3,0,1,2,0,1,Driver,10th Standard,1,0,White,No,0,0,0,1,1,1,1,10,8000,0,0,8000,OC,2,3,5,3,25,0,50000,0,0,Increse,Sheds,Tap,Inside,Inside,Yes,1,0,0,0,3,0,200,Yes,1,Remains Same,Yes,No,Poor,17.031088,81.805845
Rajahmundry,Rural,4,2,2,2,0,0,2,2,Farmer,Intermediate,2,0,White,No,0,0,0,1,0,1,1,11,9000,0,0,9000,BC,2,4,6,7,60,0,55000,0,0,Decrease,Sheds,Bore,inside,Inside,Yes,1,0,0,0,4,0,250,Yes,1,Remains Same,Yes,No,Poor,17.031094,81.805569
Rajahmundry,Rural,4,2,2,0,1,0,2,2,Fishing,10th Standard,2,0,White,No,0,1,0,1,1,1,1,12,8500,0,0,8500,BC,4,6,7,10,60,2000,60000,0,0,Decrease,Sheds,Tap,Inside,Inside,Yes,1,0,0,0,3,0,250,Yes,1,Increased,Yes,No,Poor,17.031264,81.805208
Rajahmundry,Rural,3,1,2,1,0,1,1,1,Driver,10th Standard,1,0,White,Yes,0,0,0,1,1,1,1,16,9000,0,0,9000,OC,3,5,3,11,50,1500,55000,0,0,Increse,Sheds,Tap,Inside,Inside,Yes,0,0,0,0,2,0,120,Yes,1,Remains Same,Yes,No,Poor,17.030925,81.806436
Rajahmundry,Rural,3,2,1,0,3,0,0,1,Business,10th Standard,1,1,White,No,1,0,0,1,0,1,0.5,10,8500,0,0,8500,BC,3,5,6,5,55,2000,90000,0,0,Increse,Sheds,Bore,Outside,Inside,Yes,0,0,0,0,2,0,220,Yes,1,Decreased,Yes,No,Poor,17.030812,81.806699
Rajahmundry,Rural,4,2,2,0,2,1,1,2,Fishing,8th Standard,2,0,White,No,1,0,0,1,0,1,1,10,9500,9500,0,0,OC,2,5,5,6,45,2000,45000,0,0,Decrease,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,3,0,200,Yes,1,Remains Same,Yes,No,Poor,17.030755,81.806843
Rajahmundry,Rural,3,1,2,0,1,2,0,1,Farmer,Graduation,2,0,White,Yes,0,0,0,1,0,1,1.5,10,8000,0,0,8000,OC,3,2,3,6,45,1500,85000,0,0,Increse,Sheds,Tap,Inside,Inside,Yes,1,0,0,0,4,0,150,Yes,1,Remains Same,Yes,No,Poor,17.030812,81.807093
Rajahmundry,Rural,4,2,2,0,1,1,2,2,Farmer,10th Standard,1,0,White,Yes,0,0,0,1,0,1,1,12,10000,0,0,10000,BC,3,1,5,6,45,3000,20000,0,0,Decrease,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,4,0,300,Yes,1,Remains Same,Yes,No,Poor,17.03078,81.807559
Rajahmundry,Rural,4,2,2,1,1,1,1,2,Fishing,10th Standard,2,0,White,Yes,0,0,0,1,0,1,1.2,13,9000,9000,0,0,BC,3,5,6,4,55,2500,0,0,0,Decrease,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,3,0,150,Yes,1,Decreased,Yes,No,Poor,17.030683,81.80886
Rajahmundry,Rural,3,1,1,0,1,2,0,2,Business,7th Standard Standard,1,0,White,No,1,0,0,1,0,1,1.3,14,8000,0,8000,0,ST,5,3,2,2,45,2000,65000,0,0,Decrease,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,2,0,250,Yes,1,Increased,Yes,No,Poor,17.030621,81.808671
Rajahmundry,Rural,4,2,2,0,1,3,0,2,Carpenter,10th Standard,1,0,White,Yes,0,0,0,1,0,1,1.5,11,9000,0,0,9000,OC,2,3,3,3,45,0,0,0,0,Decrease,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,3,0,205,Yes,1,Decreased,Yes,No,Poor,17.030595,81.808542
Rajahmundry,Rural,5,3,2,2,1,2,0,3,Carpenter,8th Standard,1,0,White,Yes,0,0,0,1,1,1,1.5,15,8500,0,0,8500,OC,3,1,6,4,56,0,56000,0,0,Increse,Sheds,Bore,Inside,Inside,Yes,1,0,0,0,4,0,250,Yes,1,Increased,Yes,No,Poor,17.030304,81.807135
Rajahmundry,Rural,4,2,2,1,1,2,0,2,Fishing,10th Standard,0,0,White,No,0,0,0,1,0,1,1.5,15,9000,9000,0,0,SC,3,4,5,6,55,0,100000,0,0,Increse,Sheds,Tap,Inside,Inside,Yes,1,0,0,0,3,0,256,Yes,1,Remains Same,Yes,No,Poor,17.030195,81.807121
Rajahmundry,Rural,6,3,3,2,2,2,0,4,Fishing,10th Standard,2,0,White,Yes,0,0,0,1,0,1,1.2,14,9000,0,0,9000,SC,3,4,5,6,23,0,60000,0,0,Increse,Sheds,Tap,Inside,Inside,Yes,1,0,0,0,4,0,150,Yes,1,Remains Same,Yes,No,Poor,17.030278,81.807374
Rajahmundry,Urban,4,2,2,0,1,2,0,1,Driver,Intermediate,2,0,No,No,0,0,0,1,0,0,0,20,18000,0,0,18000,OC,1,1,1,3,10,0,25000,0,0,Remains Same,fourth floor,Bore,Inside,Inside,Yes,0,0,0,0,4,0,225,Yes,0,Increased,No,No,Middle,17.02908,81.807164
